fecha,estacion_mm,imerg_mm,cmorph_mm
2016-10-16,3.8,4.73999995,4.04499987
2016-10-17,0.0,0.0,0.0
2016-10-18,0.0,0.0,0.0
2016-10-19,0.4,2.7499999123,4.10499975
2016-10-20,18.5,24.63499944355,10.604999695
2016-10-21,0.0,0.0,0.0
2016-10-22,0.0,0.0,0.0
2016-10-23,0.0,0.0,0.0
2016-10-24,0.0,0.0,0.0
2016-10-25,0.0,0.0,0.0
2016-10-26,9.6,16.18499968615,19.424999704999998
2016-10-27,0.5,0.0,0.0
2016-10-28,0.0,0.0,0.0
2016-10-29,0.0,0.0,0.0
2016-10-30,0.0,0.0,0.0
2016-10-31,0.0,0.299999982,0.0
2016-11-01,0.0,0.18499999509999998,0.0
2016-11-02,4.4,11.1249996425,7.66999993
2016-11-03,4.3,7.73499972549,6.5599999
2016-11-04,0.0,0.0,0.0
2016-11-05,0.0,0.0,0.0
2016-11-06,0.0,0.0,0.0
2016-11-07,0.0,0.0,0.0
2016-11-08,10.1,6.8199998726999995,3.2299999
2016-11-09,0.0,0.0,0.0
2016-11-10,0.0,0.0,0.0
2016-11-11,0.0,0.0,0.0
2016-11-12,0.0,0.0,0.0
2016-11-13,0.0,0.0,0.0
2016-11-14,0.0,0.1199999975,0.0
2016-11-15,0.0,0.0,0.0
2016-11-16,0.0,0.0,0.0
2016-11-17,0.0,0.0,0.0
2016-11-18,14.2,12.939999737499999,27.43999947
2016-11-19,0.0,0.0,0.0
2016-11-20,0.0,0.0,0.0
2016-11-21,0.0,0.0,0.0
2016-11-22,0.0,0.1549999975,0.39999998
2016-11-23,23.7,18.21999948144,13.83
2016-11-24,0.3,0.0,0.0
2016-11-25,0.0,0.0,0.0
2016-11-26,0.0,0.0,0.0
2016-11-27,0.0,0.24499999,0.0
2016-11-28,24.9,23.51499941955,22.31499946
2016-11-29,0.0,1.98999990815,0.0
2016-11-30,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0
2016-12-02,0.0,0.0,0.0
2016-12-03,0.0,0.0,0.0
2016-12-04,10.1,4.3649999045,0.0
2016-12-05,0.0,0.0,0.0
2016-12-06,0.0,1.214999959,0.0
2016-12-07,0.0,0.0,0.0
2016-12-08,0.0,0.0,0.0
2016-12-09,0.2,0.0,0.0
2016-12-10,0.0,0.694999981,0.0
2016-12-11,2.0,5.8949998288,10.0
2016-12-12,1.3,2.4149999444,9.0
2016-12-13,2.3,1.12499999395,0.0
2016-12-14,0.0,0.0,0.0
2016-12-15,0.0,0.0,0.0
2016-12-16,0.0,1.5699999725,0.0
2016-12-17,2.2,3.954999904,0.0
2016-12-18,0.0,0.1099999995,0.0
2016-12-19,0.0,0.0,0.0
2016-12-20,0.0,0.01999999954,0.0
2016-12-21,0.0,0.0,0.0
2016-12-22,0.0,0.0,0.0
2016-12-23,0.3,4.4099999218,1.5
2016-12-24,0.7,0.0249999985,0.0
2016-12-25,4.2,0.36999999699999997,0.0
2016-12-26,10.1,8.83999973,1.5
2016-12-27,0.0,0.0,0.0
2016-12-28,0.0,0.0,0.0
2016-12-29,0.0,0.094999999,0.0
2016-12-30,0.0,0.0,0.0
2016-12-31,0.0,0.085000001,0.0
2017-01-01,0.0,0.0,0.0
2017-01-02,6.0,2.1699999395000003,0.0
2017-01-03,4.7,7.304999787,0.0
2017-01-04,0.0,0.0,0.0
2017-01-05,1.1,0.17499999615,0.0
2017-01-06,0.2,0.0,0.0
2017-01-07,0.0,0.0,0.0
2017-01-08,0.0,0.0,0.0
2017-01-09,0.0,1.72499996265,0.0
2017-01-10,0.3,13.53499967019,12.235
2017-01-11,0.0,0.97999997245,0.0
2017-01-12,7.3,2.024999959,0.0
2017-01-13,0.0,0.0,0.0
2017-01-14,4.8,9.724999842999999,0.0
2017-01-15,0.0,0.1749999914,0.0
2017-01-16,2.2,2.9099999192,0.0
2017-01-17,8.5,6.2549998315,6.86499985
2017-01-18,0.0,0.0,0.0
2017-01-19,6.5,13.204999701250001,6.6649997249999995
2017-01-20,36.0,23.2149993596,16.3299997
2017-01-21,0.0,0.7599999784,0.0
2017-01-22,0.0,1.4099999629,0.0
2017-01-23,0.0,0.7249999739999999,0.0
2017-01-24,0.0,0.0,0.0
2017-01-25,0.0,0.159999989,0.0
2017-01-26,0.0,0.0,0.0
2017-01-27,0.0,0.0,0.0
2017-01-28,0.0,0.0,0.0
2017-01-29,0.9,0.0,0.0
2017-01-30,1.2,0.0,0.0
2017-01-31,0.0,0.0,0.0
2017-02-01,0.0,0.9299999991000001,1.0
2017-02-02,0.0,0.0,0.0
2017-02-03,0.0,0.07499999739,0.0
2017-02-04,0.0,0.0,0.0
2017-02-05,0.0,0.0,0.0
2017-02-06,0.0,0.0,0.0
2017-02-07,4.6,11.889999865890001,6.935
2017-02-08,4.2,0.38999999639,0.0
2017-02-09,0.0,0.0,0.0
2017-02-10,0.0,0.44499999118,0.0
2017-02-11,0.0,0.24999998874,0.0
2017-02-12,0.0,0.0,0.0
2017-02-13,0.0,0.0,0.0
2017-02-14,0.0,0.0,0.26999998
2017-02-15,0.0,0.0,0.0
2017-02-16,0.0,0.0,0.0
2017-02-17,0.0,0.0,0.0
2017-02-18,0.0,0.0,0.0
2017-02-19,0.0,0.0,0.0
2017-02-20,0.4,0.0,0.0
2017-02-21,0.5,5.36999988825,0.5249999999999999
2017-02-22,0.0,0.0,0.0
2017-02-23,0.3,0.375000002,0.0
2017-02-24,0.0,0.02999999935,0.33499998
2017-02-25,0.0,0.0,0.0
2017-02-26,0.0,0.0,0.0
2017-02-27,0.0,0.0,0.0
2017-02-28,1.6,1.7999999741000001,2.299999995
2017-03-01,14.4,7.5949999283,1.7249999799999998
2017-03-02,0.0,0.0,0.0
2017-03-03,0.0,0.0,0.0
2017-03-04,0.0,0.0,0.0
2017-03-05,0.0,0.0,0.0
2017-03-06,0.0,0.4649999833,0.0
2017-03-07,12.0,22.12499970235,11.3699998
2017-03-08,0.0,0.0,0.0
2017-03-09,0.0,0.0599999985,0.0
2017-03-10,0.0,0.5549999775,0.0
2017-03-11,0.0,0.0,0.0
2017-03-12,0.0,0.0,0.0
2017-03-13,6.3,3.2149999486,0.0
2017-03-14,0.3,0.0,0.0
2017-03-15,0.0,0.0,0.0
2017-03-16,0.0,0.0,0.0
2017-03-17,1.3,0.8599999678,0.0
2017-03-18,0.0,0.0,0.0
2017-03-19,0.0,0.0,0.0
2017-03-20,0.9,12.599999818999999,14.0
2017-03-21,0.0,0.0,0.0
2017-03-22,0.0,0.0,0.0
2017-03-23,0.0,0.0,0.0
2017-03-24,0.0,0.0,0.0
2017-03-25,1.7999999999999998,4.1449999171,4.5
2017-03-26,0.0,1.25999998404,0.0
2017-03-27,0.0,0.81999996965,0.0
2017-03-28,0.8999999999999999,0.0,0.0
2017-03-29,2.2,0.5999999865,0.0
2017-03-30,26.700000000000003,28.36999982769,0.0
2017-03-31,0.5,1.0549999735,0.0
2017-04-01,0.0,0.01999999955,0.0
2017-04-02,0.0,0.24999999689,0.0
2017-04-03,8.8,4.31999985819,0.0
2017-04-04,0.0,0.08499999705,0.0
2017-04-05,28.6,18.48499942208,8.0
2017-04-06,3.1,0.19999999069,0.0
2017-04-07,0.0,0.0,0.0
2017-04-08,0.0,0.1400000005,0.0
2017-04-09,0.0,0.0,0.0
2017-04-10,0.8,4.9749998813000005,0.0
2017-04-11,0.5,0.0099999998,0.0
2017-04-12,0.0,0.0,0.0
2017-04-13,0.0,0.01999999955,0.0
2017-04-14,0.7,1.78500001115,16.855
2017-04-15,0.9,0.75500000369,0.0
2017-04-16,7.0,10.554999863,25.16499978
2017-04-17,0.0,0.0649999995,0.0
2017-04-18,0.0,0.0,0.0
2017-04-19,0.0,0.0,0.0
2017-04-20,0.7,0.7699999551500001,1.8299999999999998
2017-04-21,0.0,0.079999998,0.0
2017-04-22,0.0,0.0,0.0
2017-04-23,0.0,0.0,0.0
2017-04-24,0.0,0.0,0.0
2017-04-25,0.0,0.0,0.0
2017-04-26,1.4000000000000001,3.7849999755,3.1549998500000003
2017-04-27,16.5,19.6749992981,23.009999525
2017-04-28,6.3,14.314999769,2.559999995
2017-04-29,26.0,52.879998733,67.5099986
2017-04-30,31.6,52.2849985715,24.40499998
2017-05-01,6.3,3.419999876,0.0
2017-05-02,0.0,0.03500000015,0.0
2017-05-03,3.0,6.1999998645,11.829999899999999
2017-05-04,34.8,48.424999002,12.069999985
2017-05-05,0.0,0.979999963,0.0
2017-05-06,2.6,3.494999934,0.16499999
2017-05-07,0.0,0.0,0.0
2017-05-08,0.0,0.01499999965,0.0
2017-05-09,0.0,0.38499998965,0.0
2017-05-10,0.0,0.0,0.0
2017-05-11,16.5,11.674999708689999,18.94499985
2017-05-12,0.0,0.11999999545000001,0.0
2017-05-13,0.0,0.0,0.0
2017-05-14,0.0,0.0,0.0
2017-05-15,0.0,0.0,0.0
2017-05-16,0.0,0.0,0.0
2017-05-17,0.0,0.0549999995,0.80999999
2017-05-18,0.0,1.7599999619999998,3.3699999999999997
2017-05-19,36.8,54.0749988415,21.46999935
2017-05-20,27.2,18.91999977375,22.8349996
2017-05-21,6.0,3.4399998436,1.105
2017-05-22,0.0,0.0,0.0
2017-05-23,0.0,3.27499992558,0.12
2017-05-24,13.1,1.57999997235,0.0
2017-05-25,0.0,0.3999999911,0.0
2017-05-26,2.6,1.61999997065,0.0
2017-05-27,0.0,0.0,0.0
2017-05-28,0.0,0.0,0.0
2017-05-29,0.0,0.0,0.0
2017-05-30,0.0,0.0,0.0
2017-05-31,0.0,0.30999999764999997,0.0
2017-06-01,0.0,0.0,0.0
2017-06-02,0.0,0.0,0.0
2017-06-03,0.0,0.0,0.0
2017-06-04,0.0,0.0,0.0
2017-06-05,0.0,0.00499999989,0.0
2017-06-06,0.0,0.0,0.0
2017-06-07,0.0,0.0,0.0
2017-06-08,0.0,0.0,0.0
2017-06-09,0.0,0.0,0.0
2017-06-10,0.0,0.0,0.0
2017-06-11,0.0,0.0,0.0
2017-06-12,0.0,0.0,0.0
2017-06-13,0.0,0.0,0.0
2017-06-14,0.0,0.1099999995,0.399999977
2017-06-15,15.200000000000001,42.67999912338,28.19999992
2017-06-16,0.5,0.0,0.55499999
2017-06-17,0.0,0.1199999975,0.0
2017-06-18,2.8,16.63499967314,14.004999765
2017-06-19,0.0,0.01999999954,0.0
2017-06-20,4.2,1.7599999015,0.345
2017-06-21,0.2,0.06999999654,0.0
2017-06-22,0.0,0.0,0.0
2017-06-23,0.2,0.52499998969,1.8599999249999999
2017-06-24,0.0,0.0,0.0
2017-06-25,0.0,0.0,0.0
2017-06-26,0.0,0.00499999989,0.105
2017-06-27,0.0,0.0,0.0
2017-06-28,0.0,0.0,0.0
2017-06-29,0.0,0.89999997394,2.0399999500000003
2017-06-30,25.7,5.94499979579,2.82999994
2017-07-01,0.0,0.0,0.13499999
2017-07-02,0.0,0.0,0.0
2017-07-03,0.0,0.0,0.0
2017-07-04,0.0,0.0,0.61499998
2017-07-05,0.0,0.00499999989,0.185
2017-07-06,0.0,0.59500000136,0.425
2017-07-07,1.0,0.424999982,0.0
2017-07-08,0.0,0.0,0.0
2017-07-09,0.0,0.0249999985,0.0
2017-07-10,2.3,14.7749997776,4.51
2017-07-11,25.3,35.46499883189,51.969998525
2017-07-12,0.0,0.05999999865,0.0
2017-07-13,7.6,4.07999992083,4.46999992
2017-07-14,0.0,0.0,0.0
2017-07-15,0.0,0.0,0.0
2017-07-16,0.0,3.07499989639,3.93
2017-07-17,0.0,0.0,0.0
2017-07-18,0.0,0.0,0.0
2017-07-19,8.4,1.00999998835,4.024999931
2017-07-20,1.5,3.52499992144,0.9949999999999999
2017-07-21,1.0,1.5249999645,2.939999953
2017-07-22,5.5,12.31999977994,5.31999993
2017-07-23,0.0,0.0,0.0
2017-07-24,0.6000000000000001,0.1400000005,0.04
2017-07-25,0.0,0.0,0.0
2017-07-26,0.0,0.0,0.0
2017-07-27,9.7,18.77999971615,16.86499976
2017-07-28,0.0,0.0,0.0
2017-07-29,0.0,0.0,0.0
2017-07-30,0.0,0.0,0.0
2017-07-31,0.0,0.0,0.0
2017-08-01,0.0,5.6799998047399995,3.259999947
2017-08-02,0.0,0.3399999885,0.38999999700000004
2017-08-03,2.5,1.25999996439,1.41499994
2017-08-04,0.5,6.2950000415,0.095
2017-08-05,0.0,4.59499979,0.0
2017-08-06,0.0,0.89999999134,0.0
2017-08-07,0.0,0.0,0.0
2017-08-08,0.0,0.0,0.0
2017-08-09,0.0,0.0,0.0
2017-08-10,0.0,0.0,0.0
2017-08-11,0.4,11.154999766,13.20999973
2017-08-12,0.0,0.0,0.0
2017-08-13,0.0,0.0,0.0
2017-08-14,0.0,0.0,0.0
2017-08-15,0.0,0.0,0.0
2017-08-16,1.0,4.2149998692,0.0
2017-08-17,0.2,2.7199999901500003,3.339999994
2017-08-18,0.0,0.0,0.0
2017-08-19,0.0,0.4149999872,0.304999997
2017-08-20,0.0,0.0,0.0
2017-08-21,0.0,0.03500000015,1.149999979
2017-08-22,12.5,14.05499954975,7.75999978
2017-08-23,0.0,0.0,0.0
2017-08-24,0.0,0.0,0.0
2017-08-25,0.0,0.024999999449999998,0.0
2017-08-26,0.0,0.0,0.0
2017-08-27,0.0,0.0099999998,0.0
2017-08-28,42.5,5.33499994293,4.799999925
2017-08-29,0.0,0.22999999093,0.0
2017-08-30,0.0,0.0,0.0
2017-08-31,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0
2017-09-02,0.0,0.0,0.0
2017-09-03,0.0,0.0,0.0
2017-09-04,0.0,9.03999991085,22.81499995
2017-09-05,0.0,0.0,0.0
2017-09-06,0.0,0.0,0.0
2017-09-07,0.0,0.03999999909,0.0
2017-09-08,0.0,0.0,0.0
2017-09-09,0.0,0.0,0.0
2017-09-10,0.0,0.0,0.0
2017-09-11,0.0,0.0,0.0
2017-09-12,0.0,0.28499999435,0.19
2017-09-13,0.0,0.2649999883,0.0
2017-09-14,0.0,0.0,0.0
2017-09-15,0.0,0.0,0.0
2017-09-16,0.0,0.0,0.0
2017-09-17,0.0,0.19499999843000002,0.0
2017-09-18,0.0,0.079999998,0.19999999
2017-09-19,7.4,5.07499993669,4.264999888
2017-09-20,0.0,0.0,0.0
2017-09-21,0.0,0.0,0.0
2017-09-22,0.0,0.0,2.789999865
2017-09-23,0.0,0.0,0.399999975
2017-09-24,0.0,0.0,0.0
2017-09-25,0.0,0.0,0.0
2017-09-26,0.0,0.0,0.0
2017-09-27,0.0,0.0,0.0
2017-09-28,0.0,0.0,0.0
2017-09-29,0.0,0.0,0.0
2017-09-30,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0
2017-10-02,0.0,0.0,0.0
2017-10-03,0.0,0.01999999955,0.0
2017-10-04,0.2,0.02999999935,7.849999975
2017-10-05,31.0,9.9399998425,15.36999949
2017-10-06,23.7,24.96499960534,17.779999725
2017-10-07,6.7,5.4099997655,3.939999975
2017-10-08,0.0,0.0,0.0
2017-10-09,0.0,0.0,0.0
2017-10-10,16.2,30.4699989978,33.98999915
2017-10-11,46.4,14.904999751,7.829999900000001
2017-10-12,2.3000000000000003,0.0,0.0
2017-10-13,0.0,0.0,0.0
2017-10-14,0.0,0.0,0.0
2017-10-15,4.6,14.2849996997,13.57
2017-10-16,0.0,0.0,0.0
2017-10-17,0.0,0.0,0.0
2017-10-18,0.0,0.0,0.0
2017-10-19,0.0,0.0,0.0
2017-10-20,0.0,0.0,0.0
2017-10-21,0.0,3.47499994399,2.13499985
2017-10-22,1.1,0.66499997539,0.8049999299999999
2017-10-23,31.9,46.1549988494,30.209998945
2017-10-24,4.2,2.83999986858,0.5349999649999999
2017-10-25,0.0,0.0,0.0
2017-10-26,0.0,0.0,0.0
2017-10-27,0.0,0.00499999989,0.0
2017-10-28,0.0,0.0,0.0
2017-10-29,0.0,0.0,0.0
2017-10-30,0.5,0.36499998893,3.89499992
2017-10-31,0.0,0.0,0.0
2017-11-01,0.5,1.484999948,0.0
2017-11-02,1.9,0.0700000005,0.29
2017-11-03,0.0,1.475000025,0.145
2017-11-04,0.0,0.0,0.0
2017-11-05,24.6,42.19499966765,36.604999500000005
2017-11-06,0.0,0.08999999965,0.0
2017-11-07,0.0,0.11499999939,0.0
2017-11-08,0.0,0.0,0.0
2017-11-09,0.0,0.0,0.0
2017-11-10,0.0,0.0,0.0
2017-11-11,0.0,0.0949999986,0.0
2017-11-12,1.5,0.0,0.0
2017-11-13,0.0,0.0,0.0
2017-11-14,0.0,0.0,0.0
2017-11-15,13.3,12.614999579100001,16.7549998
2017-11-16,0.0,0.0,0.0
2017-11-17,0.0,0.0499999989,0.0
2017-11-18,35.0,14.59499959994,12.419999275
2017-11-19,0.0,0.0,0.0
2017-11-20,0.0,0.00499999989,0.0
2017-11-21,0.0,0.27999999705,0.0
2017-11-22,0.0,0.0,0.0
2017-11-23,0.0,0.014999999689999998,3.0
2017-11-24,0.0,0.0,0.0
2017-11-25,0.0,0.0,0.0
2017-11-26,0.0,0.0,0.0
2017-11-27,0.0,0.0,0.0
2017-11-28,0.0,0.0,0.0
2017-11-29,0.0,0.0,0.0
2017-11-30,2.5,0.1049999966,0.0
2017-12-01,0.0,0.0,0.0
2017-12-02,0.0,0.0,0.0
2017-12-03,0.0,0.0,0.0
2017-12-04,0.0,0.18999999374999998,0.0
2017-12-05,2.9,3.7799998293000003,1.86
2017-12-06,0.0,0.0,0.0
2017-12-07,0.0,0.0,0.0
2017-12-08,0.0,0.0,0.0
2017-12-09,,0.0,0.0
2017-12-10,,0.029999999399999998,0.0
2017-12-11,,0.0,0.0
2017-12-12,,0.0,0.0
2017-12-13,,0.7349999901500001,0.0
2017-12-14,,0.0,0.0
2017-12-15,,0.0,0.0
2017-12-16,,0.0,0.0
2017-12-17,,0.0249999985,0.95
2017-12-18,,0.0,0.0
2017-12-19,,0.375,0.0
2017-12-20,,0.0,0.0
2017-12-21,,0.049999997,0.0
2017-12-22,,0.12499999615,0.0
2017-12-23,,9.184999961499999,0.0
2017-12-24,,0.1649999915,0.0
2017-12-25,,0.0,0.0
2017-12-26,,0.0,0.0
2017-12-27,,0.0,0.0
2017-12-28,,0.0749999955,0.0
2017-12-29,,5.9249998765,0.0
2017-12-30,,0.0599999987,0.0
2017-12-31,,0.03500000015,0.0
2018-01-01,,0.0,0.0
2018-01-02,,0.0,0.0
2018-01-03,,0.0,0.0
2018-01-04,,0.0,0.0
2018-01-05,,0.0,0.0
2018-01-06,,0.0,0.0
2018-01-07,,1.7999999759,0.0
2018-01-08,,3.959999922,0.0
2018-01-09,,0.2899999915,0.0
2018-01-10,,4.7699998879,0.5
2018-01-11,,9.25999985085,0.0
2018-01-12,,7.78499989555,0.0
2018-01-13,,0.0,0.0
2018-01-14,,0.01499999965,0.0
2018-01-15,,0.30999999570000003,0.0
2018-01-16,,0.0,0.0
2018-01-17,,0.0,0.0
2018-01-18,,0.0,0.0
2018-01-19,,0.0,0.0
2018-01-20,,0.00499999989,0.0
2018-01-21,,0.0,0.0
2018-01-22,,13.364999782,0.0
2018-01-23,,0.0700000005,0.0
2018-01-24,,0.0,0.0
2018-01-25,,0.0,0.0
2018-01-26,,0.0,0.0
2018-01-27,,0.2149999935,0.0
2018-01-28,,0.0,0.0
2018-01-29,,0.0,0.0
2018-01-30,,0.0,0.0
2018-01-31,,0.0,0.0
2018-02-01,,0.00499999989,0.0
2018-02-02,,0.0,0.0
2018-02-03,,0.0,0.0
2018-02-04,,1.4449999398900002,0.0
2018-02-05,,0.28499999445,0.0
2018-02-06,,0.5649999859,0.0
2018-02-07,,0.87499997082,0.0
2018-02-08,,0.054999998790000004,0.0
2018-02-09,,1.42999996165,0.0
2018-02-10,,0.59999998729,0.0
2018-02-11,,1.3949999643,0.0
2018-02-12,,0.0,0.0
2018-02-13,,0.0,0.0
2018-02-14,,0.0,0.0
2018-02-15,,9.4399997955,0.0
2018-02-16,,7.3849998426,6.195
2018-02-17,,0.1699999941,4.885
2018-02-18,,0.0,0.0
2018-02-19,,43.4549993845,80.0949985
2018-02-20,,32.7199995011,20.674999500000002
2018-02-21,,39.5799995084,17.62499985
2018-02-22,,6.1899998165,1.1749999999999998
2018-02-23,,2.05999993905,0.94
2018-02-24,,12.159999632649999,14.86999955
2018-02-25,,1.8749999385,0.85499995
2018-02-26,,0.0,0.0
2018-02-27,,0.0,0.0
2018-02-28,,3.279999929,5.06
2018-03-01,,7.83499972545,0.0
2018-03-02,,0.0,0.0
2018-03-03,,0.0,0.0
2018-03-04,,0.0,0.0
2018-03-05,,0.7149999635500001,0.5
2018-03-06,,0.0,0.0
2018-03-07,,0.0,0.0
2018-03-08,,0.0,0.0
2018-03-09,,0.0,0.0
2018-03-10,,0.0,0.0
2018-03-11,,1.014999985,0.0
2018-03-12,,0.0,0.0
2018-03-13,,0.0,0.0
2018-03-14,,0.0,0.0
2018-03-15,,0.0,0.0
2018-03-16,,0.45499998350000004,0.0
2018-03-17,,11.934999529999999,11.5
2018-03-18,,0.0749999955,0.0
2018-03-19,,0.3299999945,0.0
2018-03-20,,0.96499999215,15.5
2018-03-21,,0.52499997515,2.0
2018-03-22,,0.0,0.0
2018-03-23,,0.3299999905,0.0
2018-03-24,,25.21999924235,0.0
2018-03-25,,0.1099999995,0.0
2018-03-26,,13.41999985889,3.165
2018-03-27,,19.7699994031,0.0
2018-03-28,,4.39499990133,0.0
2018-03-29,,14.18499961735,9.114999849999998
2018-03-30,,0.8049999737,0.0
2018-03-31,,1.2699999546499998,15.53999985
2018-04-01,,1.45499993315,0.0
2018-04-02,,0.58999999205,0.0
2018-04-03,,11.67499986789,38.679998
2018-04-04,,0.0,0.0
2018-04-05,,0.0,0.0
2018-04-06,,0.48499998773999997,0.0
2018-04-07,,0.0,0.0
2018-04-08,,0.57499998715,0.0
2018-04-09,,2.32499994255,19.355
2018-04-10,,0.0,0.0
2018-04-11,,0.0,0.0
2018-04-12,,4.6449998385,6.6599999
2018-04-13,,4.964999897,1.4249999899999999
2018-04-14,,26.0649995156,22.26
2018-04-15,,16.524999747,0.0
2018-04-16,,0.0,0.0
2018-04-17,,0.0,0.0
2018-04-18,,0.0,0.0
2018-04-19,,0.0,0.0
2018-04-20,,0.0,0.0
2018-04-21,,0.0,0.0
2018-04-22,,0.23499998995,3.51
2018-04-23,,7.6599997401,0.0
2018-04-24,,3.2849999055,0.0
2018-04-25,,0.0,0.0
2018-04-26,,0.0,0.0
2018-04-27,,0.0,0.0
2018-04-28,,0.0,0.0
2018-04-29,,0.0,0.0
2018-04-30,,0.0,0.0
2018-05-01,,0.0,0.0
2018-05-02,,0.0,0.0
2018-05-03,,33.689999451,15.46499985
2018-05-04,,0.7599999905,0.0
2018-05-05,,0.0,0.0
2018-05-06,,0.0,0.0
2018-05-07,,0.0,0.0
2018-05-08,,0.0,0.0
2018-05-09,,6.449999773,2.26499998
2018-05-10,,5.819999961000001,12.775
2018-05-11,,0.0,0.0
2018-05-12,,2.294999927,0.24000000000000002
2018-05-13,,0.0,0.0
2018-05-14,,0.0,0.0
2018-05-15,,10.654999898,8.7199997
2018-05-16,,0.0,0.0
2018-05-17,,0.0,0.0
2018-05-18,,0.0,0.0
2018-05-19,,1.3999999615,0.0
2018-05-20,,1.024999975,0.0
2018-05-21,,5.3249999665,0.0
2018-05-22,,0.0,0.0
2018-05-23,,0.0,0.0
2018-05-24,,0.0,0.0
2018-05-25,,0.0,0.0
2018-05-26,,1.5699999448,6.145
2018-05-27,,0.0099999998,0.0
2018-05-28,,0.0,0.0
2018-05-29,,2.22999995089,0.0
2018-05-30,,8.879999908,9.57999985
2018-05-31,,4.839999807000001,0.0
2018-06-01,,0.3549999895,0.0
2018-06-02,,0.37999998,0.40499999
2018-06-03,,0.7699999670000001,2.435
2018-06-04,,0.0,0.0
2018-06-05,,0.0,0.0
2018-06-06,,0.0,0.0
2018-06-07,,0.6599999965,8.67
2018-06-08,,0.0,1.095
2018-06-09,,5.9849998505,2.04
2018-06-10,,42.2449991095,93.16499895
2018-06-11,,4.79499986455,7.9949999
2018-06-12,,16.22999976785,8.15
2018-06-13,,0.0,0.0
2018-06-14,,0.0,0.0
2018-06-15,,2.3199999695,1.6249999499999999
2018-06-16,,0.0,0.0
2018-06-17,,0.0,0.0
2018-06-18,,0.0,0.0
2018-06-19,,8.849999819099999,8.649999805
2018-06-20,,16.379999411,16.784999985
2018-06-21,,25.579999395,26.139999655
2018-06-22,,21.64499909515,11.70999965
2018-06-23,,0.0,0.0
2018-06-24,,0.0,0.0
2018-06-25,,0.0,0.0
2018-06-26,,8.3549999435,11.16499949
2018-06-27,,0.0,0.13499999
2018-06-28,,0.669999972,1.2999999899999999
2018-06-29,,1.879999978,3.35499999
2018-06-30,,0.0,0.0
2018-07-01,,0.294999987,1.31
2018-07-02,,16.354999568,24.169999999999998
2018-07-03,,0.0,0.0
2018-07-04,,0.7649999635,0.0
2018-07-05,,28.659999701,20.54999985
2018-07-06,,0.23499998449999998,0.08
2018-07-07,,0.0,0.0
2018-07-08,,0.0,0.0
2018-07-09,,0.0,0.0
2018-07-10,,7.865000021499999,6.02999946
2018-07-11,,0.0,0.0
2018-07-12,,0.0,0.0
2018-07-13,,0.0,0.0
2018-07-14,,17.6149998205,23.74499957
2018-07-15,,7.95999973235,3.49999986
2018-07-16,,0.0,0.07
2018-07-17,,0.0,0.0
2018-07-18,,0.0,0.0
2018-07-19,,0.079999998,0.0
2018-07-20,,0.24499999,2.175
2018-07-21,,0.0,0.0
2018-07-22,,0.92499998639,0.255
2018-07-23,,0.0549999995,0.0
2018-07-24,,0.0,0.0
2018-07-25,,0.0,0.0
2018-07-26,,0.65499997,0.0
2018-07-27,,0.0,0.0
2018-07-28,,0.0399999991,0.0
2018-07-29,,37.01999902255,16.164999585
2018-07-30,,24.2149996735,8.304999945
2018-07-31,,4.994999908,2.11999997
2018-08-01,,0.0,0.0
2018-08-02,,0.0,0.0
2018-08-03,,0.625,1.95499995
2018-08-04,,0.0,0.0
2018-08-05,,0.0,0.0
2018-08-06,,0.0,0.0
2018-08-07,,11.85999979339,11.97499999
2018-08-08,,0.2799999936,0.0
2018-08-09,,0.0,0.0
2018-08-10,,2.569999904,4.96999994
2018-08-11,,0.0,0.0
2018-08-12,,0.0,0.0
2018-08-13,,0.0,0.0
2018-08-14,,0.0,0.0
2018-08-15,,3.2949999055,1.1
2018-08-16,,3.24999988,2.39
2018-08-17,,26.5149993905,23.534999735
2018-08-18,0.6000000000000001,0.0,0.0
2018-08-19,0.0,0.0,0.0
2018-08-20,21.0,15.304999561499999,9.76499965
2018-08-21,29.8,2.869999954,0.07
2018-08-22,0.0,0.0,0.0
2018-08-23,0.0,0.0,0.0
2018-08-24,9.7,21.21499946965,18.2199993
2018-08-25,1.5,4.579999925,4.735
2018-08-26,0.0,0.0,0.0
2018-08-27,0.0,0.0,0.0
2018-08-28,0.0,0.0,0.0
2018-08-29,4.6,12.434999809699999,10.314999755
2018-08-30,0.0,0.0,0.0
2018-08-31,0.0,0.0,0.0
2018-09-01,0.0,0.155000001,0.0
2018-09-02,0.0,0.0,0.0
2018-09-03,0.0,0.0,0.0
2018-09-04,0.0,0.0,0.0
2018-09-05,0.0,0.0,0.0
2018-09-06,0.0,0.25499999560000003,3.075
2018-09-07,75.1,48.81999859815,35.21999945
2018-09-08,15.1,43.73499894015,30.6549997
2018-09-09,0.0,2.0649999375,0.0
2018-09-10,0.0,0.0,0.0
2018-09-11,0.0,0.0,0.0
2018-09-12,0.0,0.0,0.0
2018-09-13,0.0,0.0,0.0
2018-09-14,0.0,0.0,0.0
2018-09-15,0.0,0.0,0.0
2018-09-16,0.0,0.0,0.0
2018-09-17,0.0,0.0,0.0
2018-09-18,0.0,0.0,0.0
